"subject","YP","qaType","markScheme","uOtot3","rOtot3","notrOtot3","rOtotGrp","idYPSQ","right","tot","qaTypeGrp","subjectQaTypeGrp","subject.rOtotGrp80","QOSnchar","QOSntoken","QOSflesch","YPint","rOtotGrp80","iTopic","topicProp","topic1","topic2","topic3","topic4","topic5","topic6","topic7","topic8","topic9","topic10","topic11","topic12","topic13","topic14","topic15","topic16","topic17","topic18","topic19","topic20","topic21","topic22","topic23","topic24","topic25","topic26","topic27","topic28","topic29","topic30","topic31","topic32","topic33","topic34","topic35","topic36","markSchemeGrp"
"C","Y2013P2","SingCorrAns","mark-103",563,150,850,"above25tile","Y2013P2C28",17369,115971,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",612,205,67.827688172043,20132,"below79tile","13",0.446470045024992,0.000149827164421418,0.0213041783022581,0.0187999371170852,0.00593108032895697,0.00544802402239625,0.00435405196716651,0.000342063726757709,0.0108775322555542,0.00292416849794079,0.0181767323434562,0.001015968387133,0.098503935525583,0.446470045024992,0.000533615316523361,0.0151322987736327,0.00980929098571417,0.0021347671513302,0.00100801013526123,0.000451687014190828,0.00478619963181637,0.00382297601451567,0.000419010337643781,0.00351643416268351,0.0047322008402792,0.196906684754117,0.00488638149964611,0.00280711253929444,0.0136529494457123,0.00108961063156581,0.000999767861220333,0.00281434181351149,0.012500102596912,0.00341887722360691,0.00126354560748667,0.0142138218423414,0.064802769157293,"mark-ve"
"C","Y2013P2","SingCorrAns","mark-103",369,202,798,"above25tile","Y2013P2C23",23398,115971,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",252,77,79.483918367347,20132,"below79tile","31",0.180500738650661,0.0013580407768589,0.0955019851701042,0.0044500363951999,0.00869731377185046,0.00441398496658695,0.00775025401159201,0.000386180806481826,0.0191704208523446,0.0117616227270662,0.0529786043431572,0.00351714315287069,0.0403755582025555,0.106642514319085,0.00028865688140984,0.0126195368960499,0.0312460611460725,0.0131927656507311,0.00121753134904603,0.00174809819879661,0.0325144212574242,0.021228256703934,0.00409043280333709,0.0239399335324617,0.00851372195386457,0.0461719361479228,0.0255584674389404,0.0168108487116524,0.0257578622350996,0.00514909057276804,0.00324846356599743,0.180500738650661,0.0923981110915884,0.0286521327419848,0.0065057187192733,0.051120226705162,0.0105233275500697,"mark-ve"
"C","Y2013P2","ParaSingleAns","mark-103",275,249,751,"above25tile","Y2013P2C32",28864,115971,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",594,205,88.64,20132,"below79tile","35",0.352723167315423,0.000459396247570707,0.0161827697779213,0.00864170599139666,0.00307102185309402,0.00310743015309776,0.00857233808789628,0.000464211270555678,0.014433629853796,0.0146185382016705,0.0297491202378046,0.00353232435459822,0.0309915662599891,0.0340498135124023,0.0041636668711423,0.00956155026640121,0.00561482767276482,0.00582181636881599,0.0014171624369916,0.00158318630094163,0.057294254281087,0.0178518927012696,0.00781054565155267,0.00782092499275171,0.00835728889833695,0.0149073373028525,0.0270744250218512,0.00409936852826653,0.0292502626522393,0.0049198612980976,0.00156502944413087,0.0102755905728853,0.0204297524777319,0.0328238245265061,0.00202529819474406,0.352723167315423,0.204735100421423,"mark-ve"
"C","Y2013P2","TwoListMatchSingleAns","mark-103",168,219,781,"above25tile","Y2013P2C38",25343,115971,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",626,249,76.0927014925373,20132,"below79tile","13",0.355000290745339,0.000505321163134709,0.0340520978624983,0.0036640266365938,0.00579427680404804,0.00368395070556006,0.010509037919255,0.000423888943077526,0.013738682052057,0.0043455346466904,0.0329379530323339,0.00174272974057858,0.0419426928471629,0.355000290745339,0.000235400323677096,0.018192355132195,0.0354839706336619,0.00647988987822947,0.000392394902869528,0.00053721672465269,0.0130689366838409,0.00676734883934324,0.00183980969577762,0.0135314795760881,0.00698038637566455,0.193433154806622,0.0124586200060415,0.00483540918968281,0.0366750396165403,0.00247396858638633,0.00209903168775623,0.0107479483812205,0.0255856839490833,0.00462955297194327,0.00366465660951821,0.0840031898326279,0.00754407249824876,"mark-ve"
"C","Y2013P2","TwoListMatchSingleAns","mark-103",318,213,787,"above25tile","Y2013P2C40",24703,115971,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",1482,400,61.5664335664336,20132,"below79tile","13",0.290951925803457,0.0011014612431874,0.00983233244856594,0.131908943849498,0.0127246692448539,0.0107519272183267,0.0062620955473733,0.000488313601131626,0.00712840788738103,0.00319428259388251,0.0529116255894165,0.00115731028490899,0.0683865499632241,0.290951925803457,0.000714764619536221,0.0286918921356181,0.00745746283151631,0.0039980202638333,0.00165193054583822,0.000353178214361064,0.0321613889333319,0.019730983851468,0.0004174851320274,0.00817196964111236,0.00765425957234192,0.028439846177146,0.00610667088390923,0.0022680302728603,0.0355902248250762,0.00397206378683761,0.00276935356078291,0.00340256764888293,0.0322282854690911,0.0299691442677928,0.123463684030282,0.0103525562983988,0.0136343917627487,"mark-ve"
"M","Y2013P2","MultCorrAns","mark-103",800,24,976,"below25tile","Y2013P2M45",2841,115971,"MultCorrAns","MMultCorrAns","Mbelow79tile",284,153,103.583253731343,20132,"below79tile","3",0.371691407834313,0.00425456604302773,0.000387243163557186,0.371691407834313,0.00164486062118783,0.118850892446615,0.0212150500371188,0.0186860171425206,0.0240144029533185,0.00478223698633519,0.102478245902755,0.00140657502020915,0.030031105533859,0.0022400908264486,0.0234221138078342,0.0322652092908742,0.00116691209598306,0.00178032155114972,0.00316851439854324,0.0122091320666975,0.000368030739754035,0.0224397653593013,0.00601891143689286,0.00064210535771566,0.0223443714688639,0.00469853807863938,0.0266107786495537,0.00935528208299271,0.0618054296644356,0.00197819801718998,0.00154175470320501,0.000605399918431354,0.0174165147622737,0.00386167458140405,0.0016506638970754,0.0123871051994386,0.0305805783604847,"mark-ve"
"M","Y2013P2","MultCorrAns","mark-103",380,313,687,"above25tile","Y2013P2M47",36340,115971,"MultCorrAns","MMultCorrAns","Mbelow79tile",477,171,86.5964855072464,20132,"below79tile","12",0.228616092312405,0.00273741068706868,0.000214903168661312,0.0232871998194267,0.00604590161491792,0.0540973823235332,0.013752086288087,0.166362788148168,0.0275300941058155,0.00755194606382343,0.105303926250024,0.00114352597313913,0.228616092312405,0.0154786188890723,0.00616183564888642,0.0900928503289682,0.000715904988976263,0.0015616898498754,0.00480531879560566,0.00595684685336651,0.000386914297988932,0.0213384033397683,0.00485564125660272,0.00107229375867715,0.0196118150809273,0.00338417626086521,0.0182635929051226,0.00503709698120862,0.0661004525963773,0.00219027559455086,0.0118327539628914,0.000328352936955216,0.0102462010766571,0.00764380893874079,0.00753496420224538,0.00657949260602275,0.0521774420945775,"mark-ve"
"M","Y2013P2","ParaSingleAns","mark-103",531,93,907,"below25tile","Y2013P2M56",10832,115971,"SingCorrAnsComprParaTwolist","MSingCorrAnsComprParaTwolist","Mbelow79tile",412,144,90.1056818181818,20132,"below79tile","3",0.310791017685648,0.0691438103090649,1.29839907683866e-05,0.310791017685648,0.000388950558545308,0.192803590923888,0.00717343782250384,0.155216265243786,0.00526588414939888,0.00455948830422527,0.0326338538321662,0.000483065435600968,0.00721569514204508,0.000103858603561833,0.0349541253282391,0.0242271223578703,1.9738414935569e-05,0.000148818075706442,0.0079635298751515,0.00619832582835667,2.76786174933529e-05,0.0203454736567829,0.0014518819901949,2.68636337510141e-05,0.00812337346941209,0.000547280420802688,0.00576865788108052,0.00265579335147104,0.0204069030366944,0.00193242518860418,0.000739126621107504,2.14459256712233e-05,0.00380749829576191,0.00137635929071946,0.000746105566222211,0.000846441708130359,0.0718731294646386,"mark-ve"
"P","Y2014P1","MultCorrAns","mark+003",110,74,926,"below25tile","Y2014P1P3",8854,119580,"MultCorrAns","PMultCorrAns","Pbelow79tile",1039,357,72.7588461538462,20141,"below79tile","18",0.245009606974232,0.00210468676279779,0.000358148497850291,0.0374857504261546,0.0119905234653637,0.00873856014766189,0.00695478962761567,0.0841611435717181,0.110443997440049,0.00152078457374266,0.0369529933426739,0.000257956294256397,0.0431584231065842,0.00269364736748113,0.0531896187697913,0.0445219851445504,0.000253578069621356,0.000520448629504367,0.245009606974232,0.00251544681381594,0.000154339792710347,0.0170084471407924,0.000753300051016571,0.0107846703512989,0.0417039214624343,0.00126432062122157,0.0058916915628092,0.00406990951904531,0.0291997586485293,0.00259853220192406,0.00495679118913127,0.000502367428548146,0.00535238597286127,0.0205960872032753,0.0299533159073652,0.00537400413281358,0.127004067788759,"mark+ve"
"P","Y2014P1","MultCorrAns","mark+003",112,129,871,"below25tile","Y2014P1P8",15432,119580,"MultCorrAns","PMultCorrAns","Pbelow79tile",1844,620,52.2645426829269,20141,"below79tile","18",0.244244485657118,0.0201242223003207,0.000989266512272647,0.072276259763177,0.00465357603034194,0.00677598475671134,0.018147949559055,0.0441795362606819,0.0312635637465607,0.0365764407589513,0.0383092990225405,6.15816216014515e-05,0.0539765632240529,0.0434639490823627,0.00738094108523802,0.0373024044092701,0.000594173870342056,0.000180476119609853,0.244244485657118,0.00253133551025221,0.000874298609789387,0.0251787398174795,0.000477266626490964,0.0168774482886251,0.151937301725531,0.00346148192513942,0.006901552694089,0.00371028441291494,0.0166256705007098,0.000988463175474564,0.0087717064550534,0.000900471240693871,0.012133265692796,0.00362618631850267,0.004437773657365,0.00647667665368095,0.0735894029152041,"mark+ve"
"P","Y2014P1","MultCorrAns","mark+003",60,209,791,"above25tile","Y2014P1P10",24967,119580,"MultCorrAns","PMultCorrAns","Pbelow79tile",712,256,79.1633333333333,20141,"below79tile","15",0.168012679921661,0.0047051652265683,0.00933306433386974,0.00502226575823328,0.00928186243655284,0.0117439054952599,0.00577754982795711,0.0177514313087876,0.0274034565419911,0.0615308181783473,0.0321893474077215,0.00170830180172751,0.0158132157223857,0.00983606009411899,0.00133858999065352,0.168012679921661,0.0040958280945819,0.00298206914858683,0.153979491694862,0.024949905404502,0.00116725466211879,0.0337770931070344,0.00140666229580641,0.0197631240464743,0.00153987927705867,0.0990130447959485,0.0216044816080141,0.0107572746727606,0.0214305330979396,0.00752509138166891,0.112899641471795,0.00419380374931595,0.0430697177742552,0.00398164128112811,0.0120995038420384,0.0120540335300208,0.026262211018255,"mark+ve"
"P","Y2014P1","MultCorrAns","mark+003",76,85,915,"below25tile","Y2014P1P5",10207,119580,"MultCorrAns","PMultCorrAns","Pbelow79tile",1042,387,68.5300420168067,20141,"below79tile","18",0.465186231439929,0.00175540979064596,0.00317183835402461,0.00140367224381611,0.104712110243145,0.00348185757742303,0.0026915348879318,0.00149610663021963,0.0475822487391895,0.0157950334664051,0.0199040818024606,0.0036894459350599,0.0473419723030037,0.0305342926451798,0.000144619025071744,0.0277746033033574,0.0049269257365403,0.00123736948469271,0.465186231439929,0.00114030328403989,0.00108649934892624,0.0226570584273084,0.0120501699807152,0.00151259758693789,0.00547089053523133,0.0353653721369939,0.0260262439943846,0.0121909640166553,0.0157672470790604,0.00466656067972388,0.00377846139604607,0.00282828464004794,0.0181047118398535,0.00562544648742764,0.0204727643520602,0.00525031177387594,0.0231767588326155,"mark+ve"
"P","Y2014P1","MultCorrAns","mark+003",118,214,786,"above25tile","Y2014P1P9",25588,119580,"MultCorrAns","PMultCorrAns","Pbelow79tile",1291,375,66.35625,20141,"below79tile","1",0.283973026295013,0.283973026295013,0.000607275744391996,0.00409621923173979,0.00763584380906986,0.0082052443719386,0.00598571375580492,0.00298251144061105,0.00419182175385139,0.0148838938868595,0.0335737174315441,0.0011008532063285,0.099960579500698,0.0903738250104664,0.00116596819307809,0.0490829132322695,0.00342916458492135,0.000996731547918737,0.00933099525410275,0.00446082539800715,0.00840343949559895,0.0504818117741415,0.00127315306874038,0.00723552994899025,0.1159571045514,0.00300936424020665,0.0134335645048142,0.00385255036261866,0.0613296497526583,0.0037640709519466,0.00490916051239395,0.00373034296632386,0.0180375305481993,0.012591841488125,0.0512848767056578,0.00840819903452031,0.00626068644504884,"mark+ve"
"P","Y2014P1","SingDigitInteger","mark+003",81,340,660,"above25tile","Y2014P1P15",40661,119580,"CreateNewAnsNumInt","PCreateNewAnsNumInt","Pbelow79tile",708,213,68.7296153846154,20141,"below79tile","13",0.12580009973854,0.0647911762203574,0.00201321942795702,0.00192351635620195,0.0657482260613897,0.00515895528315277,0.00372025432527376,0.000301124472858189,0.00583227883488242,0.0107770693867334,0.0294687311764574,0.0397863869789018,0.124791081561082,0.12580009973854,0.000555457187514488,0.0241372995364846,0.0140479545919636,0.00235344674957787,0.0115274352655162,0.000264637164328898,0.00546651244677181,0.0397194134598027,0.00312694861854758,0.00120528828982835,0.110474967838957,0.0301662047358908,0.00948422059503303,0.0372371867307442,0.0186772136366018,0.0740281099485118,0.00384245900148374,0.0198307487414459,0.0400025369855968,0.0113035360541672,0.0287246084454654,0.0132823958874975,0.0204292982644822,"mark+ve"
"P","Y2014P1","SingDigitInteger","mark+003",128,235,765,"above25tile","Y2014P1P19",28068,119580,"CreateNewAnsNumInt","PCreateNewAnsNumInt","Pbelow79tile",1231,305,63.3032527565734,20141,"below79tile","18",0.244938411821633,0.00274523254261634,0.00161157045496844,0.00397601372974105,0.0624976083798154,0.021491199588491,0.00175032885992194,0.00510572361241241,0.00793928498279931,0.0158845858872757,0.0288167357693611,0.00537844020552068,0.145868005826287,0.00875749178485317,0.000432330216950426,0.0427989424719835,0.00179829715904825,0.00165043090719853,0.244938411821633,0.00215643233352942,0.000343752466624462,0.0404700615049843,0.0511958205143159,0.00795777626016741,0.0212397680676964,0.0366733093379725,0.0108017704681663,0.0400638752612059,0.0148029701715413,0.00668288905437995,0.00934493198768295,0.00391765418897407,0.0213575751913923,0.00520894767493386,0.0187254308484075,0.0084420986983536,0.0971743017687947,"mark+ve"
"C","Y2014P1","MultCorrAns","mark+003",18,303,697,"above25tile","Y2014P1C26",36282,119580,"MultCorrAns","CMultCorrAns","Cbelow79tile",1319,319,61.1104407114625,20141,"below79tile","13",0.516568029722932,0.0303217134773063,0.00435675486581594,0.00155671931347564,0.0153121185766874,0.00391546843723432,0.0025419612357486,0.000246606859569387,0.00510362037094706,0.0399671529635464,0.0155144127990399,0.00421277567173873,0.0809830416909086,0.516568029722932,0.00016275632698459,0.0254005433006804,0.00508408130638638,0.00223017237229424,0.0250981657654787,0.00018401950376488,0.0147091544542524,0.030495756012906,0.000384379692424667,0.00185017555080664,0.00659974231804507,0.022339721337337,0.00643385789816373,0.00823383419815876,0.0111181573454059,0.0040768451901061,0.00398657458381195,0.00499762009180491,0.0440704413126947,0.0142244282906416,0.00992577859966776,0.00490181176105489,0.0328916068021786,"mark+ve"
"C","Y2014P1","MultCorrAns","mark+003",25,170,830,"above25tile","Y2014P1C25",20377,119580,"MultCorrAns","CMultCorrAns","Cbelow79tile",1697,420,53.1283076923077,20141,"below79tile","23",0.171217001604688,0.024642613307172,0.0447705838665215,0.0134900406892961,0.00869008767301463,0.00376569086931677,0.00309943560450209,0.00021798355090251,0.0168897257717614,0.00706471300089912,0.0303620028874351,0.00133085369687362,0.132354706483371,0.0845174890486575,0.000803559177378945,0.0106103346677426,0.053850382420264,0.0254813142926905,0.00152272696269085,0.000418980718230807,0.0369975275297617,0.00954163897922416,0.000206455164069571,0.171217001604688,0.0414725018185579,0.0174342105561007,0.0115085401332134,0.0151603488776522,0.0205737330259932,0.000778249142697851,0.000426147690993957,0.0830284535858059,0.0252460476035157,0.061854240817391,0.0125121984367383,0.0173217596261448,0.0108377207187308,"mark+ve"
"C","Y2014P1","MultCorrAns","mark+003",79,55,945,"below25tile","Y2014P1C28",6567,119580,"MultCorrAns","CMultCorrAns","Cbelow79tile",1756,506,64.2440594243268,20141,"below79tile","25",0.186282244857706,0.00878291885584607,0.0286545223489081,0.000697894959153218,0.00549345142564703,0.00146335483700675,0.00274780622867811,0.000241632275225849,0.00504162241234677,0.0146616465963992,0.0171628444935262,0.0022071664266936,0.157317097950621,0.156388770884428,0.000115312978226577,0.0102002309926815,0.0379732874423132,0.00475481313641159,0.000824137492385444,0.000234350418700221,0.0376495735691356,0.00936771204565054,0.000745384555289668,0.0357942539096138,0.0181183873016124,0.186282244857706,0.00658252160243672,0.0050736107243239,0.00968625932119665,0.00431959087828088,0.0128917353634113,0.144212774623924,0.0243017071977733,0.00614259645034031,0.0137039102600648,0.0191218891685439,0.0110429860154971,"mark+ve"
"C","Y2014P1","SingDigitInteger","mark+003",35,268,732,"above25tile","Y2014P1C37",32071,119580,"CreateNewAnsNumInt","CCreateNewAnsNumInt","Cbelow79tile",513,195,94.6072586520947,20141,"below79tile","12",0.386256670106353,0.00169015142324089,0.00021473021838349,0.0089632600841137,0.0367123761284024,0.0115892605441973,0.00817862939005433,0.00131926989931698,0.0220003098676086,0.0059742433148142,0.095914022928338,0.044632528023593,0.386256670106353,0.0609724387011059,0.00180558620608643,0.0196078227478853,0.0102073930783386,0.00900772066358606,0.00185933035897537,0.00146484179751845,0.00167690063229707,0.0118737402379877,0.00631269592219786,0.00205429797584649,0.0240795507141993,0.00443931650737516,0.0246582728164295,0.0368940554611127,0.0648130076467515,0.00425468632821385,0.00410718001132258,0.00458608248506592,0.0255912628424837,0.0140439410177173,0.0106223096471107,0.0102232013973469,0.0213989128746294,"mark+ve"
"C","Y2014P1","SingDigitInteger","mark+003",65,277,723,"above25tile","Y2014P1C33",33182,119580,"CreateNewAnsNumInt","CCreateNewAnsNumInt","Cbelow79tile",367,140,96.858,20141,"below79tile","13",0.284725035648712,0.00192060120887209,0.00641615016114009,0.00505663886233751,0.0108640536172375,0.00460329278253378,0.00663396329595754,0.000491127036576884,0.0212141264410866,0.0120651759162312,0.0386353520652386,0.00377966071319597,0.162686929356743,0.284725035648712,0.000495444972837861,0.016163868593961,0.0177843550628574,0.00857088977662677,0.00126136158010461,0.000629649752161925,0.121278536529936,0.0247659258364137,0.00164560385047086,0.00964427422172797,0.0114959781850335,0.010501224809409,0.0181972317948738,0.0035098105643502,0.0487288148240536,0.00279267415840757,0.00295148192857777,0.0157683125274758,0.03466753810342,0.0382284382475047,0.00938468146303666,0.0296057206676684,0.0128360754432291,"mark+ve"
"M","Y2014P1","MultCorrAns","mark+003",107,129,871,"below25tile","Y2014P1M50",15371,119580,"MultCorrAns","MMultCorrAns","Mbelow79tile",1321,442,66.8242731958763,20141,"below79tile","6",0.467652048517527,0.000918140834883517,1.6977637499192e-05,0.0101273628744664,0.000591716290682229,0.00936263520417877,0.467652048517527,0.171074948653236,0.0104838520744145,0.00742004879315771,0.0419408683370577,0.000175102266103828,0.00318108528947336,0.000282663311956116,0.00153802688406862,0.0122737991841654,4.66287544866419e-05,0.000138977356224555,0.000625111815420849,0.0108195272792014,6.03798940060254e-06,0.0075150710619579,0.0867490087512447,0.000114689480819505,0.00350342712822897,0.000795546980316346,0.069541847852696,0.031569563535738,0.0233547044467974,0.00151433180022681,0.00301610768474927,9.41096347329681e-05,0.0045871844334264,0.000302886809286736,0.000765444235506182,0.00503295495427616,0.0128675618623925,"mark+ve"
"P","Y2014P2","SingCorrAns","mark-103",214,323,677,"above25tile","Y2014P2P2",38624,119580,"SingCorrAnsComprParaTwolist","PSingCorrAnsComprParaTwolist","Pbelow79tile",1651,446,68.076684418146,20142,"below79tile","13",0.124800889446865,0.00295391749622314,0.00131337209633898,0.031988098839247,0.0723386650010891,0.00784755402674027,0.00582440946274781,0.00155636804310495,0.0357246861256561,0.0103627296532621,0.0322498447747217,0.00405376086685652,0.0763544921584583,0.124800889446865,0.000962942376863793,0.0344750174707903,0.00465851471954595,0.000680680722981557,0.0465003309418775,0.00126960069051035,0.00544543501613481,0.0795580865215673,0.0118467311466182,0.00226715369747911,0.0368931032002748,0.00412161975248285,0.00938612328865284,0.0101787898364933,0.0281112690148488,0.0291524088698506,0.00889016799956532,0.0153122849179561,0.0314859070220933,0.0316172294636626,0.117783073022109,0.0112607014663353,0.0707740408499956,"mark-ve"
"P","Y2014P2","Compr","mark-103",354,262,738,"above25tile","Y2014P2P15",31371,119580,"SingCorrAnsComprParaTwolist","PSingCorrAnsComprParaTwolist","Pbelow79tile",1373,430,46.3875,20142,"below79tile","7",0.200717777036876,0.000282586237154349,0.000361366372788404,0.0319530010607836,0.0113380442504407,0.0174874337093735,0.00689669771925294,0.200717777036876,0.076145462057922,0.00212452271244137,0.0234852766532072,0.000431765582825104,0.072989821019227,0.0606228655520658,0.00148070426773869,0.134274682988117,0.000833762710265287,0.00067428448699943,0.00413035753511081,0.0903629796856629,0.000352731477847715,0.00613940458567227,0.000303302183638473,0.00242036867290874,0.00136168946826376,0.000817702932691821,0.00789575120329521,0.00166017988567906,0.020425909532921,0.00223516208205758,0.123235174392956,0.000944169913677513,0.00761866296808746,0.021637822453584,0.0464169931786648,0.00449293260034502,0.0154486508294577,"mark-ve"
"P","Y2014P2","Compr","mark-103",681,75,925,"below25tile","Y2014P2P12",8918,119580,"SingCorrAnsComprParaTwolist","PSingCorrAnsComprParaTwolist","Pbelow79tile",1510,418,75.2304516584333,20142,"below79tile","34",0.118328969913635,0.0416673405927063,0.000281532588441565,0.00467202615021306,0.0700614859044414,0.0116220720869763,0.00719653770528404,0.0318637496779214,0.0316983949621032,0.0214386163073911,0.0424476183580881,0.00199080553378845,0.067254947716709,0.106603806640119,0.000624560584387056,0.0567878851561833,0.00136402204753623,0.00115043583905821,0.0211857465890403,0.000744714214732377,0.00350190257439372,0.0553277759437439,0.000793438745236724,0.00136716625176793,0.0203651065189668,0.00122029377105059,0.00935539322868139,0.00636656308312829,0.030115751528895,0.00694424938831343,0.00793045203240043,0.0012239658698201,0.0188624347862571,0.116091996964032,0.118328969913635,0.00354279006554505,0.0780054506790122,"mark-ve"
"C","Y2014P2","SingCorrAns","mark-103",531,222,778,"above25tile","Y2014P2C27",26575,119580,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",682,182,67.1140909090909,20142,"below79tile","2",0.200776154917806,0.0038185239752681,0.200776154917806,0.00651900778291349,0.00241416897328737,0.00339305499853029,0.00992511199288522,0.00022090656762673,0.0104556991979317,0.00186153821244227,0.0396987413012988,0.000586349368338938,0.0618619686005213,0.0084839513637384,0.00070745253364263,0.0044705533004035,0.081977447884314,0.0671823287754454,0.000274408241535868,0.000485386870980909,0.0172806644616922,0.00812354579014159,0.00131438986982248,0.0116481788207523,0.104697580789908,0.155807379811358,0.0148822241123988,0.00638685271533643,0.023911432971926,0.0005421281418195,0.000112919953428219,0.0790501773781794,0.0193530216305698,0.00550794029006771,0.00124578607148022,0.0423409083689005,0.00268211396330717,"mark-ve"
"C","Y2014P2","SingCorrAns","mark-103",311,280,720,"above25tile","Y2014P2C21",33443,119580,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",1560,427,53.9103349514563,20142,"below79tile","2",0.243571064007332,0.00065280582512184,0.243571064007332,0.023930101747997,0.00339822426945403,0.0139867000270998,0.0102268475955642,0.0279668299948763,0.0253825123398107,0.0130751441176915,0.0222757007519918,0.000186256293555338,0.0920379021848433,0.140253201485252,0.000143568489286583,0.0150258780023297,0.00359982271796037,0.00365590979436991,0.00257506625365052,0.0048164859044542,0.0108820052108705,0.0315567679010564,0.00185426397545995,0.0416335841401568,0.00279396902345309,0.0930865330680232,0.0288816062261926,0.00850362789647045,0.0138961465359775,0.000868600554159848,0.00195619452345241,0.0591087697672223,0.0241266248210582,0.0052009552282467,0.00186946850143387,0.01754750709895,0.00947335372517447,"mark-ve"
"C","Y2014P2","SingCorrAns","mark-103",600,181,819,"above25tile","Y2014P2C26",21653,119580,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",837,273,62.9457505175984,20142,"below79tile","12",0.283503432468019,0.00135378501153033,0.00748711173894128,0.00325014431978028,0.0146283287582182,0.00335535860159986,0.00629794665115066,0.000810533340457445,0.0139189278400549,0.0349356588863587,0.0321074000823474,0.00206398629063486,0.283503432468019,0.236838406333281,0.000230025265073169,0.0178599326378285,0.00912602684363812,0.0140571470638694,0.00165765659572326,0.000662714419959615,0.0247757717701428,0.0207312761465198,0.00147327658311254,0.0466101784218727,0.00768322710846926,0.0153482219271756,0.0164496792065432,0.00768506980553855,0.0275999246979086,0.00182103729057309,0.00602820879898077,0.0171091757714657,0.046478622014964,0.025989964615275,0.010782284465767,0.0261322461042345,0.013157312122991,"mark-ve"
"C","Y2014P2","Compr","mark-103",378,206,794,"above25tile","Y2014P2C31",24686,119580,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",344,141,92.3508378378379,20142,"below79tile","31",0.24181039916399,0.00199365331967045,0.0329377881173322,0.00544146182585265,0.00664835462008782,0.00519063945886179,0.00523833217150735,0.0006505711021469,0.0138698308402931,0.0389756410085705,0.0255862980482616,0.00530000818317646,0.115564956671992,0.0244787686977805,0.000434401033725021,0.00651514119105547,0.0142292230141142,0.0126537990168542,0.00196975607322283,0.00197221184145065,0.0191477561784056,0.0216122513403978,0.00490421887339819,0.0124814285295486,0.00839588565019033,0.160813692807708,0.018103708540838,0.0238228796424158,0.0150699676708284,0.00539150663916425,0.0024596106140676,0.24181039916399,0.0531289674064318,0.0114641966048204,0.0019738614187274,0.0357968914376997,0.0439719412454129,"mark-ve"
"C","Y2014P2","Compr","mark-103",444,194,806,"above25tile","Y2014P2C34",23188,119580,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",2473,739,62.8812804060525,20142,"below79tile","25",0.31893950795686,0.000770935776424858,0.0132783417026988,0.00239058433624088,0.0024604785229631,0.00240679744936436,0.00964897886371708,0.00017420947798393,0.00516298408308371,0.0278664708216806,0.0353109246968612,0.00264939343234847,0.0464337791976841,0.245643193574485,0.000222712143974938,0.00998985525740734,0.0374130853070568,0.00763476822153913,0.000208452925200149,0.000242177177015192,0.0387889588408472,0.00901089802102726,0.00180683323015969,0.00368928858182309,0.00558712286796877,0.31893950795686,0.00908513223261241,0.00309216072881169,0.0219982927512129,0.00304424166596051,0.00251125173711978,0.0056321860370839,0.0408373724098597,0.00257561877548208,0.0012762028461565,0.0691824493501881,0.013034358999097,"mark-ve"
"C","Y2014P2","TwoListMatchSingleAns","mark-103",460,242,758,"above25tile","Y2014P2C37",28984,119580,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",4139,1300,76.7289973262032,20142,"below79tile","25",0.273809505584038,0.0126404783315045,0.0201542181825245,0.00138271978873874,0.00502417375210968,0.00446197179328564,0.00375903787814365,0.000772941969772839,0.0173359860834751,0.0445143151802366,0.0449480963372865,0.00115794297664403,0.14371945816853,0.14778331174565,0.000201313345530203,0.0131733604063672,0.00667650919874056,0.00354603413903407,0.00177076575669368,0.000258487145600851,0.005177709133071,0.0105711695411137,0.0104460556808762,0.0202669053076348,0.0147956388818544,0.273809505584038,0.0162370661678302,0.0539638391042454,0.0165460284657952,0.00224821448546096,0.00121959475829401,0.0103878938484892,0.0199454253221186,0.0049075008404169,0.00333600383253605,0.0101022546417472,0.0527580722246103,"mark-ve"
